4a792658ce9551aa38a932e1cd5c5cca585aad78,DELETE,executable,src/main/etc/terraform/.terraform/plugins/linux_amd64/terraform-provider-aws_v2.15.0_x4,145921280,
f010c82d113c25336f5ae7df32ce5de0caaddbd2,DELETE,executable,src/main/etc/wolfram/app/assets/bootstrap/css/bootstrap.css.map,389287,
6c7fa40b98db056a6d36faf96c77ef85d4a68bba,DELETE,executable,src/main/etc/wolfram/app/assets/bootstrap/css/bootstrap.min.css.map,542194,
cfb1f6091f71ad416b7a7689121717cdccd17e43,DELETE,executable,src/main/etc/wolfram/app/assets/img/1.jpg,566606,
1f5d6f6168dde41334595e5205a68a6b07810bc1,DELETE,executable,src/main/etc/wolfram/app/assets/img/2.jpg,654886,
8e2e50f3aebce3bbbe32569b5308d68e112b15b0,DELETE,executable,src/main/etc/wolfram/app/assets/img/3.jpg,427710,
b952cf60e2c37b12b6d7017984c8ccc346a25e3b,DELETE,executable,src/main/etc/wolfram/app/assets/img/4.jpg,514088,
af1f4d7acd0db7a989033f562e89a5ae0f63fa71,DELETE,executable,src/main/etc/wolfram/app/assets/img/5.jpg,452899,
687eb76209ee8048fe83a11e85fc2286bda0dd00,DELETE,executable,src/main/etc/wolfram/app/assets/img/6.jpg,350910,
f5e5bdef859b79a75ef72d14cbb267b9753af8f7,DELETE,executable,src/main/etc/wolfram/app/assets/img/7.jpg,648735,
980159fb672ce3e703a3ea26facfef8169deb3c1,DELETE,executable,src/main/etc/wolfram/app/assets/img/iphone_device_1.png,297646,
b6eab7ed4a4b72518a0d250f380f8039b76b4296,DELETE,executable,src/main/etc/wolfram/app/assets/img/iphone_device_2.png,319999,
877857b05b0f7bdcb2d4502dc3cc10ce31ec235f,DELETE,executable,src/main/etc/wolfram/app/assets/img/iphone_device_3.png,325953,
2cf795d1851f00627b996d78cfd55d600dcd07a2,DELETE,executable,src/main/etc/wolfram/app/assets/img/iphone_screenshot_4.png,205024,
3c0875ad1133eeaec353cb2b08cb9a729cee866d,DELETE,executable,src/main/etc/wolfram/app/assets/img/macbook_screenshot_1.png,316581,
b9eee02ebb72d7e467ee49182ac09d1dc8400556,DELETE,executable,src/main/etc/wolfram/app/assets/img/screenshot_app.png,372310,
f5c26811c9324616844296976851bee1794359a3,DELETE,executable,src/main/etc/wolfram/app/assets/img/screenshot_company.png,282383,
6478f33f1b34a5d938150130a6acfc1285636268,DELETE,executable,src/main/etc/wolfram/app/assets/img/screenshot_default.png,345782,
6814f46e1002c68adc7386e41f1847cc244b1778,DELETE,executable,src/main/etc/wolfram/app/assets/img/screenshot_personal.png,364243,
